price,size,bathrooms,bedrooms,floors,view,yearBuilt,distAirport,distCityCenter,cluster
629094.34,800.0,2.0,2.0,1.0,1.0,2002.0,16.35,3.72,3.0
637396.71,1053.0,1.0,1.0,2.0,3.0,2015.0,19.16,6.78,3.0
596170.93,743.0,1.0,1.0,4.0,7.0,1999.0,13.86,17.45,3.0
543805.58,1053.0,1.0,1.0,3.0,10.0,1995.0,14.22,3.34,3.0
679623.19,986.0,1.0,1.0,3.0,10.0,1991.0,16.32,12.49,3.0
724964.39,721.0,2.0,1.0,1.0,9.0,1985.0,7.07,15.64,3.0
624039.21,1143.0,2.0,1.0,1.0,10.0,1979.0,18.79,13.4,3.0
550592.85,1051.0,2.0,1.0,2.0,10.0,1989.0,20.81,19.03,3.0
689077.46,1092.0,1.0,1.0,4.0,1.0,1978.0,13.62,7.27,3.0
555379.9,662.0,1.0,1.0,4.0,9.0,1977.0,4.34,13.02,3.0
609333.66,1092.0,1.0,2.0,1.0,10.0,1983.0,16.8,10.13,3.0
586665.46,761.0,2.0,2.0,1.0,9.0,1997.0,12.46,6.51,3.0
531049.15,608.0,1.0,2.0,1.0,8.0,1996.0,12.09,6.55,3.0
615234.6,689.0,2.0,1.0,4.0,7.0,1994.0,9.12,3.26,3.0
575662.43,656.0,2.0,1.0,1.0,5.0,1981.0,21.12,20.51,3.0
585272.3,815.0,1.0,1.0,4.0,1.0,1978.0,12.41,13.38,3.0
684803.77,878.0,1.0,2.0,1.0,6.0,2010.0,18.69,7.89,3.0
649498.12,1037.0,2.0,1.0,1.0,10.0,2005.0,9.94,7.56,3.0
656169.83,970.0,2.0,2.0,1.0,10.0,2009.0,16.91,5.7,3.0
720559.92,842.0,2.0,2.0,3.0,10.0,1994.0,6.91,12.33,3.0
658910.33,917.0,2.0,1.0,2.0,1.0,2004.0,18.95,15.44,3.0
704631.36,1240.0,1.0,1.0,3.0,10.0,2010.0,19.0,11.56,3.0
608765.86,797.0,2.0,2.0,1.0,10.0,1996.0,22.81,15.16,3.0
599593.26,927.0,2.0,1.0,2.0,2.0,1983.0,8.55,13.57,3.0
702183.11,932.0,2.0,2.0,2.0,6.0,1990.0,18.7,5.33,3.0
665107.17,836.0,1.0,2.0,4.0,10.0,1987.0,15.08,8.23,3.0
613711.57,839.0,2.0,1.0,1.0,10.0,1990.0,15.8,6.43,3.0
597797.4,748.0,2.0,1.0,1.0,2.0,2001.0,7.34,10.94,3.0
785950.83,458.0,2.0,2.0,1.0,1.0,1996.0,9.31,9.29,3.0
565026.1,1473.0,3.0,2.0,1.0,1.0,2007.0,19.84,12.4,3.0
583431.27,677.0,2.0,1.0,4.0,10.0,2010.0,15.26,4.18,3.0
620427.82,789.0,2.0,2.0,4.0,10.0,2014.0,18.98,0.14,3.0
650157.9,1021.0,1.0,1.0,2.0,10.0,1999.0,29.85,4.25,3.0
764243.44,1136.0,2.0,1.0,2.0,1.0,1995.0,12.46,12.53,3.0
746802.65,920.0,1.0,2.0,2.0,10.0,1989.0,17.58,10.7,3.0
532633.93,945.0,1.0,1.0,1.0,10.0,2007.0,13.13,11.54,3.0
606150.87,908.0,1.0,1.0,3.0,10.0,1996.0,18.8,8.68,3.0
510297.62,808.0,1.0,1.0,1.0,10.0,1986.0,24.25,11.0,3.0
603788.33,1067.0,1.0,1.0,2.0,10.0,1992.0,22.07,11.14,3.0
632094.17,756.0,2.0,1.0,2.0,3.0,1983.0,16.69,3.62,3.0
645561.95,943.0,1.0,1.0,3.0,3.0,2006.0,15.76,9.58,3.0
762307.19,791.0,1.0,1.0,3.0,10.0,1980.0,11.71,3.22,3.0
534588.57,1056.0,1.0,2.0,1.0,7.0,1982.0,17.72,6.63,3.0
630478.23,957.0,2.0,1.0,3.0,10.0,1976.0,21.59,4.58,3.0
695353.96,926.0,2.0,2.0,2.0,10.0,1976.0,15.5,5.25,3.0
728797.4,464.0,1.0,1.0,1.0,4.0,2009.0,21.94,15.02,3.0
473672.04,846.0,1.0,1.0,3.0,10.0,1984.0,11.14,8.72,3.0
571574.52,1051.0,2.0,1.0,1.0,6.0,1977.0,16.21,11.36,3.0
655451.15,865.0,1.0,2.0,3.0,10.0,2007.0,7.5,11.5,3.0
606591.52,685.0,1.0,2.0,2.0,5.0,2005.0,14.34,10.14,3.0
678175.83,986.0,1.0,2.0,2.0,10.0,2001.0,9.3,13.32,3.0
609980.06,885.0,2.0,1.0,1.0,7.0,1982.0,8.17,9.63,3.0
605006.35,744.0,1.0,1.0,2.0,10.0,1982.0,17.24,15.04,3.0
600619.52,789.0,2.0,2.0,2.0,9.0,1988.0,21.51,14.65,3.0
556138.63,797.0,2.0,1.0,4.0,10.0,2000.0,14.29,13.49,3.0
682989.96,991.0,1.0,2.0,1.0,1.0,1998.0,7.49,0.24,3.0
556992.1,1337.0,2.0,2.0,3.0,8.0,1997.0,23.88,8.2,3.0
591236.71,718.0,2.0,3.0,1.0,10.0,1977.0,14.3,5.66,3.0
577098.84,1013.0,1.0,2.0,2.0,10.0,2007.0,19.17,16.03,3.0
619753.46,1138.0,1.0,2.0,2.0,1.0,1995.0,14.53,12.76,3.0
669764.11,979.0,2.0,1.0,1.0,4.0,2013.0,20.17,8.98,3.0
664167.74,1365.0,2.0,1.0,4.0,4.0,1996.0,13.29,6.53,3.0
576562.19,836.0,2.0,2.0,4.0,3.0,2013.0,16.63,4.73,3.0
504300.47,922.0,1.0,2.0,2.0,5.0,2004.0,27.4,11.3,3.0
622798.93,807.0,1.0,2.0,2.0,6.0,1995.0,15.76,15.09,3.0
590952.84,898.0,1.0,2.0,1.0,5.0,1993.0,14.9,10.07,3.0
609269.01,961.0,1.0,1.0,1.0,7.0,1983.0,23.55,10.64,3.0
641152.85,633.0,2.0,2.0,4.0,10.0,2015.0,10.53,14.18,3.0
559066.37,800.0,2.0,1.0,3.0,1.0,2011.0,16.75,15.2,3.0
604695.62,1182.0,1.0,2.0,4.0,7.0,2005.0,9.46,12.81,3.0
595193.85,934.0,2.0,2.0,4.0,1.0,1979.0,8.07,2.26,3.0
693048.25,703.0,1.0,2.0,3.0,9.0,1979.0,18.77,10.1,3.0
612998.53,1066.0,2.0,2.0,4.0,10.0,2004.0,9.86,11.3,3.0
676321.76,1251.0,1.0,2.0,2.0,10.0,2011.0,19.87,8.41,3.0
634267.46,788.0,1.0,2.0,1.0,10.0,1998.0,17.3,14.46,3.0
552071.08,1067.0,1.0,2.0,3.0,10.0,1991.0,13.16,4.54,3.0
604355.15,959.0,1.0,1.0,1.0,1.0,1996.0,15.14,8.05,3.0
742214.52,725.0,1.0,2.0,2.0,10.0,2004.0,7.85,2.19,3.0
702871.04,967.0,2.0,2.0,4.0,5.0,1998.0,17.99,11.1,3.0
558709.67,1006.0,1.0,2.0,1.0,1.0,2010.0,15.07,3.65,3.0
534523.32,718.0,1.0,1.0,1.0,4.0,1995.0,17.3,5.6,3.0
578608.83,955.0,2.0,2.0,3.0,6.0,2006.0,10.0,11.57,3.0
748442.95,708.0,2.0,2.0,2.0,8.0,1984.0,14.19,12.95,3.0
612700.71,785.0,2.0,1.0,4.0,6.0,1980.0,9.1,11.52,3.0
668957.68,1169.0,1.0,1.0,3.0,6.0,1985.0,13.69,12.7,3.0
594258.25,722.0,2.0,2.0,2.0,10.0,2004.0,22.68,17.23,3.0
602788.79,818.0,2.0,1.0,4.0,9.0,1991.0,31.14,14.68,3.0
640578.28,1230.0,2.0,1.0,3.0,1.0,2001.0,18.37,12.99,3.0
657568.41,1157.0,1.0,1.0,3.0,9.0,1977.0,19.04,12.01,3.0
711545.68,596.0,2.0,1.0,2.0,7.0,1986.0,15.0,8.76,3.0
700067.89,1308.0,2.0,2.0,2.0,7.0,2009.0,19.46,8.01,3.0
537492.51,1289.0,1.0,2.0,3.0,3.0,2006.0,17.82,0.1,3.0
480435.68,840.0,1.0,3.0,3.0,10.0,1985.0,20.82,11.01,3.0
679035.57,666.0,2.0,1.0,1.0,10.0,1980.0,7.66,10.88,3.0
456939.2,694.0,2.0,2.0,4.0,10.0,2006.0,11.49,12.4,3.0
727232.19,774.0,2.0,1.0,2.0,10.0,1989.0,11.61,11.85,3.0
635817.42,962.0,1.0,1.0,1.0,10.0,1986.0,22.18,2.53,3.0
632815.55,1298.0,2.0,1.0,2.0,10.0,1989.0,20.34,16.57,3.0
618878.7,755.0,1.0,1.0,2.0,9.0,1986.0,10.62,13.66,3.0
695974.11,688.0,1.0,1.0,1.0,5.0,1982.0,6.13,10.49,3.0
669993.19,1245.0,1.0,1.0,1.0,2.0,1989.0,20.81,13.04,3.0
548478.61,685.0,2.0,1.0,4.0,8.0,1988.0,20.62,15.28,3.0
664305.25,723.0,1.0,1.0,1.0,10.0,2003.0,24.26,14.41,3.0
567061.42,876.0,2.0,1.0,2.0,5.0,2010.0,15.2,3.59,3.0
694678.59,760.0,2.0,2.0,2.0,10.0,2013.0,13.99,1.06,3.0
765216.55,421.0,1.0,2.0,2.0,10.0,2006.0,10.25,7.7,3.0
597917.48,748.0,2.0,2.0,3.0,5.0,1996.0,17.72,3.83,3.0
571422.77,1092.0,1.0,2.0,1.0,10.0,1992.0,15.52,8.84,3.0
428477.17,999.0,2.0,1.0,1.0,7.0,1999.0,10.59,14.31,3.0
531129.56,1012.0,2.0,2.0,1.0,4.0,2011.0,7.53,15.31,3.0
517069.16,796.0,1.0,1.0,4.0,2.0,2014.0,19.2,6.28,3.0
618935.01,959.0,1.0,1.0,1.0,6.0,2008.0,14.42,7.47,3.0
583747.13,1097.0,2.0,1.0,1.0,9.0,2005.0,17.25,10.5,3.0
682153.44,1143.0,2.0,2.0,4.0,1.0,1979.0,6.66,10.12,3.0
601384.18,791.0,1.0,1.0,4.0,10.0,1978.0,11.26,9.71,3.0
651836.77,468.0,2.0,2.0,4.0,4.0,2010.0,7.02,16.17,3.0
652589.4,801.0,2.0,1.0,1.0,4.0,2001.0,16.25,8.13,3.0
622949.91,1006.0,1.0,1.0,1.0,3.0,2001.0,29.45,10.46,3.0
623403.14,966.0,2.0,1.0,1.0,8.0,2002.0,14.38,11.5,3.0
716095.31,1017.0,3.0,1.0,3.0,1.0,1999.0,21.13,14.97,3.0
643647.91,961.0,2.0,1.0,4.0,4.0,2003.0,9.88,9.77,3.0
620766.43,794.0,1.0,2.0,2.0,7.0,1998.0,14.97,12.1,3.0
669514.81,994.0,1.0,2.0,1.0,4.0,2010.0,15.9,20.98,3.0
632716.53,823.0,2.0,2.0,1.0,9.0,1999.0,16.17,11.89,3.0
600491.28,721.0,2.0,1.0,4.0,10.0,1989.0,20.73,10.86,3.0
582340.22,1182.0,1.0,1.0,2.0,10.0,2014.0,15.25,8.71,3.0
539750.99,790.0,2.0,1.0,3.0,1.0,1989.0,18.39,8.12,3.0
525552.48,1180.0,1.0,2.0,2.0,3.0,2010.0,8.38,3.46,3.0
673701.02,974.0,2.0,1.0,2.0,8.0,1981.0,13.35,11.88,3.0
562189.06,634.0,2.0,2.0,2.0,10.0,1983.0,14.88,14.99,3.0
586566.11,933.0,3.0,2.0,1.0,2.0,2005.0,10.85,11.86,3.0
562465.4,857.0,1.0,1.0,1.0,2.0,1992.0,18.75,5.88,3.0
597981.21,749.0,1.0,1.0,1.0,8.0,1976.0,25.6,11.94,3.0
700946.34,1081.0,2.0,1.0,4.0,9.0,1978.0,18.85,12.06,3.0
734226.74,825.0,1.0,1.0,1.0,1.0,1995.0,13.08,3.61,3.0
649945.48,999.0,2.0,1.0,1.0,4.0,1980.0,13.65,5.95,3.0
673357.6,853.0,1.0,1.0,3.0,8.0,2012.0,25.23,11.62,3.0
496402.71,983.0,1.0,2.0,3.0,1.0,2002.0,16.42,9.18,3.0
565369.22,854.0,2.0,1.0,4.0,9.0,1997.0,18.72,11.99,3.0
476270.62,569.0,2.0,2.0,1.0,10.0,2009.0,20.05,17.7,3.0
602383.41,1237.0,1.0,3.0,4.0,10.0,1999.0,10.83,7.9,3.0
607065.47,978.0,1.0,2.0,3.0,10.0,1976.0,15.69,12.14,3.0
743859.22,820.0,2.0,1.0,4.0,10.0,2011.0,19.2,13.0,3.0
639894.14,659.0,2.0,2.0,2.0,6.0,2006.0,11.92,11.6,3.0
605098.5,841.0,1.0,1.0,3.0,8.0,1998.0,22.51,3.5,3.0
688638.79,801.0,1.0,1.0,1.0,1.0,1997.0,20.26,7.48,3.0
660581.23,1045.0,2.0,2.0,1.0,3.0,1998.0,14.82,11.11,3.0
694509.68,817.0,1.0,2.0,1.0,4.0,1982.0,13.04,13.02,3.0
582616.77,1070.0,2.0,1.0,1.0,10.0,1979.0,11.64,10.29,3.0
667709.91,771.0,1.0,2.0,3.0,1.0,1996.0,12.39,8.5,3.0
583942.42,706.0,1.0,1.0,1.0,4.0,1994.0,16.5,10.76,3.0
747072.15,808.0,1.0,2.0,1.0,10.0,1999.0,12.92,13.5,3.0
742615.51,886.0,2.0,2.0,1.0,10.0,1994.0,5.6,9.35,3.0
506588.98,1254.0,2.0,1.0,2.0,10.0,1998.0,10.21,9.81,3.0
504466.16,1197.0,1.0,2.0,1.0,10.0,2009.0,14.88,15.86,3.0
646723.4,633.0,2.0,1.0,1.0,2.0,1998.0,11.88,5.3,3.0
539468.73,934.0,2.0,2.0,1.0,4.0,1976.0,12.89,1.49,3.0
606772.74,639.0,1.0,2.0,4.0,3.0,1998.0,11.9,8.94,3.0
655406.64,946.0,2.0,2.0,4.0,10.0,1986.0,12.38,8.26,3.0
587543.68,487.0,1.0,1.0,2.0,3.0,1996.0,16.85,13.13,3.0
599943.7,978.0,2.0,2.0,1.0,10.0,2004.0,12.77,13.18,3.0
599877.71,820.0,1.0,2.0,3.0,10.0,1984.0,16.15,10.49,3.0
708694.27,769.0,2.0,1.0,1.0,7.0,2004.0,16.88,7.76,3.0
619937.11,769.0,1.0,2.0,1.0,4.0,2014.0,12.08,0.21,3.0
447430.33,455.0,1.0,2.0,4.0,7.0,2014.0,22.51,8.0,3.0
718371.84,1246.0,2.0,1.0,2.0,10.0,1981.0,14.01,2.93,3.0
634989.29,789.0,2.0,2.0,4.0,4.0,2010.0,14.8,10.01,3.0
609769.54,843.0,2.0,1.0,4.0,10.0,1977.0,7.86,16.31,3.0
577153.65,635.0,1.0,2.0,1.0,10.0,2007.0,12.08,14.73,3.0
741968.41,564.0,2.0,1.0,1.0,10.0,1991.0,12.18,12.66,3.0
786818.25,1204.0,2.0,2.0,2.0,1.0,1991.0,20.6,18.51,3.0
636083.03,1091.0,2.0,1.0,1.0,4.0,1977.0,10.74,14.41,3.0
629054.78,1175.0,1.0,1.0,1.0,10.0,1992.0,14.66,8.45,3.0
575832.86,690.0,2.0,2.0,4.0,9.0,1988.0,12.31,0.1,3.0
562582.02,880.0,1.0,2.0,4.0,4.0,1985.0,12.19,1.62,3.0
615040.96,914.0,2.0,2.0,4.0,9.0,1977.0,4.55,5.25,3.0
628540.69,786.0,1.0,1.0,2.0,10.0,1986.0,24.2,7.02,3.0
473801.61,846.0,2.0,1.0,4.0,7.0,2013.0,19.46,6.16,3.0
663915.87,749.0,1.0,2.0,4.0,9.0,1996.0,17.13,16.5,3.0
607692.13,607.0,1.0,2.0,2.0,10.0,2013.0,22.62,5.57,3.0
638808.36,974.0,2.0,2.0,3.0,6.0,2013.0,15.12,7.09,3.0
688444.07,803.0,2.0,1.0,1.0,9.0,1983.0,9.29,9.67,3.0
537733.05,973.0,1.0,1.0,3.0,1.0,1999.0,24.73,4.73,3.0
668412.76,969.0,2.0,2.0,2.0,10.0,2009.0,14.3,9.93,3.0
699564.26,1105.0,2.0,2.0,2.0,10.0,1984.0,13.27,15.64,3.0
620682.17,1067.0,1.0,2.0,4.0,2.0,1996.0,15.0,13.88,3.0
618976.07,837.0,2.0,1.0,1.0,10.0,1982.0,13.74,0.1,3.0
643234.07,998.0,2.0,1.0,3.0,8.0,1977.0,13.12,11.01,3.0
637454.82,629.0,1.0,1.0,2.0,8.0,2009.0,11.21,18.69,3.0
422527.51,855.0,1.0,2.0,2.0,10.0,1995.0,5.92,10.29,3.0
727603.63,955.0,1.0,2.0,2.0,10.0,1984.0,23.44,10.0,3.0
638293.94,1015.0,2.0,1.0,2.0,10.0,1977.0,9.36,15.77,3.0
682047.56,757.0,2.0,1.0,2.0,6.0,2007.0,12.93,5.46,3.0
738778.85,953.0,2.0,2.0,4.0,2.0,2014.0,17.58,18.45,3.0
456419.63,876.0,1.0,1.0,1.0,10.0,2004.0,13.62,4.96,3.0
514412.8,859.0,1.0,2.0,2.0,10.0,1990.0,9.98,7.91,3.0
609733.94,1067.0,1.0,1.0,3.0,10.0,1987.0,8.54,14.51,3.0
572590.61,1201.0,1.0,1.0,3.0,10.0,1984.0,18.13,11.52,3.0
676070.55,710.0,2.0,2.0,2.0,5.0,1982.0,21.58,8.71,3.0
611231.65,1056.0,1.0,1.0,1.0,8.0,1985.0,16.98,14.1,3.0
651210.64,1119.0,1.0,1.0,1.0,10.0,2003.0,16.38,11.23,3.0
707055.75,587.0,2.0,2.0,1.0,10.0,1984.0,12.35,1.55,3.0
531839.3,541.0,2.0,1.0,1.0,9.0,2010.0,11.14,18.49,3.0
741442.66,866.0,2.0,1.0,2.0,10.0,1993.0,20.41,8.95,3.0
688556.09,488.0,2.0,2.0,4.0,9.0,1982.0,11.1,15.49,3.0
555965.8,1116.0,1.0,1.0,1.0,5.0,1990.0,14.49,7.07,3.0
537105.18,968.0,1.0,1.0,1.0,10.0,1999.0,18.17,14.19,3.0
585944.28,1091.0,2.0,1.0,1.0,7.0,1987.0,18.55,9.16,3.0
591145.3,1279.0,1.0,1.0,1.0,10.0,2014.0,17.7,11.85,3.0
763883.15,754.0,2.0,2.0,3.0,10.0,2005.0,16.09,3.29,3.0
614795.42,946.0,1.0,1.0,1.0,9.0,1989.0,18.09,7.97,3.0
577987.98,1107.0,2.0,1.0,2.0,10.0,1998.0,18.78,7.96,3.0
640798.36,591.0,2.0,2.0,1.0,4.0,1994.0,11.93,4.98,3.0
628124.75,798.0,1.0,1.0,4.0,10.0,1983.0,18.13,15.36,3.0
692085.0,591.0,1.0,1.0,3.0,5.0,1976.0,18.11,9.35,3.0
696565.12,1099.0,1.0,2.0,2.0,10.0,1983.0,18.83,5.8,3.0
626995.04,868.0,1.0,1.0,1.0,6.0,1982.0,16.58,15.31,3.0
704134.25,890.0,2.0,2.0,3.0,8.0,2008.0,15.54,3.56,3.0
613180.17,1364.0,1.0,2.0,1.0,3.0,1991.0,18.31,10.16,3.0
695251.39,1003.0,2.0,2.0,2.0,3.0,2005.0,16.01,8.4,3.0
506608.78,752.0,1.0,2.0,2.0,9.0,1978.0,18.36,8.32,3.0
759566.91,946.0,2.0,2.0,4.0,1.0,1976.0,16.94,18.67,3.0
586587.1,1079.0,1.0,1.0,3.0,3.0,1984.0,11.97,10.68,3.0
712225.05,895.0,2.0,1.0,1.0,8.0,1992.0,11.71,12.5,3.0
671450.09,727.0,2.0,1.0,4.0,10.0,1985.0,16.78,7.32,3.0
549627.08,830.0,1.0,2.0,3.0,1.0,1983.0,20.17,19.77,3.0
575058.87,1233.0,1.0,2.0,2.0,10.0,1998.0,20.16,4.49,3.0
681259.21,1276.0,1.0,1.0,3.0,10.0,2000.0,24.39,15.92,3.0
562227.54,679.0,1.0,1.0,2.0,10.0,2012.0,10.81,12.9,3.0
616075.41,895.0,1.0,2.0,1.0,10.0,2007.0,10.08,7.05,3.0
585392.48,860.0,1.0,1.0,1.0,1.0,1996.0,10.74,13.44,3.0
657607.75,711.0,2.0,2.0,1.0,10.0,2011.0,12.17,11.46,3.0
676123.35,725.0,1.0,2.0,2.0,4.0,2010.0,34.03,8.58,3.0
574756.92,760.0,2.0,2.0,1.0,10.0,1985.0,18.87,25.77,3.0
704086.61,931.0,1.0,1.0,2.0,9.0,1980.0,13.29,11.02,3.0
615261.35,873.0,1.0,2.0,3.0,10.0,2013.0,14.31,10.34,3.0
523843.25,1009.0,3.0,2.0,4.0,9.0,2006.0,9.61,1.74,3.0
549397.16,945.0,1.0,1.0,3.0,6.0,1976.0,21.2,5.3,3.0
673748.69,1042.0,2.0,1.0,3.0,2.0,2000.0,22.59,4.64,3.0
524851.15,1182.0,2.0,2.0,3.0,4.0,1991.0,16.1,13.36,3.0
602691.84,859.0,1.0,1.0,2.0,5.0,2010.0,19.52,14.16,3.0
601833.06,1002.0,2.0,1.0,1.0,1.0,1995.0,15.18,0.1,3.0
703281.82,819.0,2.0,2.0,4.0,10.0,2013.0,17.27,0.81,3.0
637836.94,967.0,1.0,1.0,4.0,10.0,2013.0,10.35,4.75,3.0
556405.78,831.0,1.0,2.0,2.0,6.0,2009.0,14.59,0.64,3.0
568550.39,894.0,1.0,1.0,1.0,1.0,1986.0,23.16,8.89,3.0
624545.82,690.0,2.0,1.0,1.0,9.0,2006.0,21.24,9.24,3.0
568740.86,545.0,1.0,1.0,4.0,10.0,1975.0,17.65,14.11,3.0
703709.11,928.0,2.0,1.0,2.0,3.0,1993.0,20.01,13.19,3.0
715646.26,1142.0,1.0,1.0,1.0,8.0,1978.0,23.42,13.34,3.0
630645.26,756.0,1.0,3.0,1.0,10.0,1980.0,14.54,15.41,3.0
601160.74,750.0,1.0,1.0,3.0,10.0,1993.0,12.49,8.5,3.0
644581.37,906.0,1.0,2.0,3.0,9.0,1989.0,12.6,13.45,3.0
640612.42,1143.0,1.0,1.0,1.0,6.0,2008.0,11.72,14.35,3.0
529371.6,1086.0,2.0,2.0,4.0,3.0,2013.0,19.77,0.64,3.0
640782.82,1009.0,1.0,2.0,3.0,8.0,2006.0,22.59,13.87,3.0
478284.59,1060.0,1.0,1.0,2.0,8.0,1987.0,18.37,13.86,3.0
629822.5,880.0,2.0,2.0,1.0,10.0,1983.0,19.35,5.61,3.0
717914.43,987.0,3.0,2.0,1.0,10.0,1991.0,17.81,12.76,3.0
641836.2,815.0,2.0,1.0,3.0,7.0,1985.0,15.72,10.64,3.0
704277.14,381.0,1.0,1.0,2.0,4.0,1985.0,15.91,7.1,3.0
632861.65,1322.0,2.0,2.0,4.0,2.0,1997.0,11.13,14.42,3.0
531089.02,1321.0,1.0,1.0,1.0,3.0,1983.0,13.32,6.99,3.0
678454.11,1248.0,2.0,2.0,1.0,1.0,2006.0,6.86,10.18,3.0
708883.04,752.0,2.0,2.0,1.0,1.0,1983.0,15.63,0.1,3.0
578121.64,1099.0,1.0,2.0,1.0,3.0,1981.0,14.07,12.95,3.0
736233.09,968.0,2.0,1.0,1.0,2.0,2012.0,10.17,14.4,3.0
668976.26,742.0,2.0,2.0,4.0,10.0,1984.0,7.2,9.4,3.0
660657.94,755.0,2.0,2.0,1.0,4.0,1985.0,20.05,13.98,3.0
691275.07,921.0,2.0,1.0,2.0,8.0,2012.0,8.2,6.22,3.0
588818.19,913.0,2.0,1.0,2.0,7.0,2014.0,17.86,9.42,3.0
595146.78,1235.0,2.0,2.0,2.0,8.0,2006.0,13.62,9.33,3.0
655192.81,859.0,2.0,1.0,2.0,10.0,1997.0,19.97,19.43,3.0
596331.73,802.0,1.0,1.0,2.0,10.0,1977.0,20.55,10.9,3.0
451004.91,657.0,2.0,1.0,4.0,10.0,1976.0,13.41,9.01,3.0
605789.3,845.0,2.0,2.0,1.0,8.0,1987.0,8.6,7.09,3.0
632651.36,1056.0,2.0,2.0,3.0,4.0,1984.0,14.71,17.82,3.0
583190.98,1115.0,1.0,2.0,1.0,10.0,1986.0,13.69,17.95,3.0
573123.29,1113.0,2.0,2.0,3.0,10.0,1991.0,16.54,14.61,3.0
474005.11,936.0,2.0,2.0,2.0,10.0,1995.0,10.52,3.58,3.0
581188.84,655.0,1.0,2.0,3.0,9.0,2010.0,14.02,14.33,3.0
577256.08,917.0,1.0,2.0,3.0,7.0,2006.0,11.56,3.7,3.0
652384.29,959.0,1.0,2.0,2.0,5.0,1998.0,14.72,12.05,3.0
526643.34,1360.0,2.0,2.0,1.0,1.0,1977.0,19.02,5.72,3.0
540012.82,1024.0,1.0,1.0,1.0,10.0,1983.0,7.72,8.3,3.0
560211.86,971.0,2.0,2.0,2.0,9.0,2011.0,16.99,15.64,3.0
641116.74,931.0,2.0,2.0,1.0,4.0,1991.0,8.7,10.46,3.0
542699.7,1162.0,1.0,1.0,3.0,6.0,2011.0,17.17,11.66,3.0
569780.21,681.0,2.0,1.0,4.0,10.0,1980.0,13.6,14.35,3.0
506494.71,918.0,1.0,1.0,3.0,5.0,2011.0,24.67,11.36,3.0
713940.76,1042.0,1.0,2.0,4.0,4.0,2000.0,12.05,10.69,3.0
553055.98,633.0,1.0,2.0,4.0,10.0,1994.0,10.61,0.1,3.0
573970.13,910.0,1.0,2.0,3.0,3.0,1978.0,13.72,12.05,3.0
714773.84,1188.0,1.0,2.0,1.0,9.0,1999.0,18.33,13.12,3.0
499295.06,959.0,2.0,2.0,4.0,10.0,1981.0,14.94,10.32,3.0
555704.58,1111.0,2.0,2.0,2.0,7.0,2013.0,8.8,11.73,3.0
674292.45,1005.0,3.0,2.0,1.0,7.0,2001.0,7.77,19.02,3.0
564633.26,736.0,1.0,2.0,2.0,7.0,1979.0,21.49,1.28,3.0
598844.02,610.0,1.0,2.0,4.0,10.0,1983.0,14.31,17.75,3.0
681121.31,773.0,2.0,1.0,4.0,2.0,1991.0,20.14,21.18,3.0
631744.53,1069.0,1.0,2.0,4.0,10.0,1996.0,19.16,9.61,3.0
606646.34,597.0,1.0,2.0,2.0,10.0,2000.0,16.5,2.35,3.0
719863.19,928.0,1.0,1.0,1.0,10.0,1986.0,16.58,6.4,3.0
753852.72,1002.0,2.0,1.0,1.0,8.0,2013.0,17.69,13.58,3.0
637739.18,884.0,2.0,1.0,1.0,10.0,1984.0,12.87,10.96,3.0
681569.9,1112.0,1.0,2.0,2.0,7.0,2001.0,16.02,9.22,3.0
559566.74,948.0,2.0,2.0,1.0,5.0,2004.0,15.98,4.01,3.0
699905.14,1103.0,1.0,1.0,3.0,10.0,2014.0,11.15,0.1,3.0
659595.8,527.0,1.0,1.0,1.0,10.0,1993.0,18.53,2.41,3.0
670519.34,1098.0,2.0,3.0,4.0,2.0,1979.0,9.21,11.86,3.0
666192.79,627.0,1.0,1.0,3.0,10.0,1995.0,19.75,9.52,3.0
583738.91,839.0,1.0,1.0,1.0,5.0,2015.0,18.23,9.94,3.0
515431.31,1029.0,2.0,1.0,1.0,10.0,1994.0,16.48,6.77,3.0
669761.17,722.0,1.0,2.0,1.0,10.0,1985.0,9.92,8.83,3.0
758548.25,904.0,2.0,1.0,4.0,5.0,1994.0,17.66,7.84,3.0
582092.47,1169.0,2.0,2.0,3.0,10.0,1996.0,18.21,15.64,3.0
549227.72,1222.0,1.0,1.0,2.0,10.0,1992.0,26.48,10.53,3.0
464628.81,791.0,1.0,2.0,1.0,4.0,1997.0,6.04,23.23,3.0
709682.86,898.0,1.0,1.0,2.0,10.0,1980.0,15.76,4.31,3.0
462452.82,958.0,1.0,2.0,4.0,2.0,1979.0,20.48,7.1,3.0
593039.4,907.0,1.0,2.0,3.0,10.0,2011.0,21.31,5.88,3.0
636465.36,497.0,2.0,2.0,2.0,10.0,1988.0,7.72,9.05,3.0
693602.09,1011.0,2.0,2.0,1.0,2.0,1978.0,6.33,7.59,3.0
615124.48,1132.0,2.0,3.0,1.0,1.0,1980.0,15.49,5.74,3.0
638528.61,1014.0,1.0,1.0,2.0,4.0,2010.0,16.56,5.83,3.0
730008.41,498.0,1.0,1.0,2.0,10.0,2014.0,19.82,4.46,3.0
806947.94,1086.0,1.0,1.0,2.0,1.0,1998.0,17.45,11.73,3.0
612319.82,1001.0,1.0,2.0,1.0,5.0,1983.0,14.94,11.41,3.0
867551.52,1263.0,1.0,1.0,1.0,10.0,2001.0,11.12,13.6,3.0
