price,size,bathrooms,bedrooms,floors,view,yearBuilt,distAirport,distCityCenter
517490.13,870.0,2.0,1.0,3.0,1.0,1994.0,23.63,18.37
586023.96,640.0,1.0,1.0,4.0,1.0,1972.0,30.39,15.95
559561.17,672.0,1.0,1.0,1.0,1.0,1997.0,18.18,17.89
497789.45,740.0,1.0,1.0,4.0,2.0,2002.0,29.89,26.72
625166.2,901.0,1.0,1.0,2.0,10.0,2000.0,19.74,23.44
497873.97,739.0,1.0,1.0,1.0,1.0,1972.0,28.16,24.29
624735.87,896.0,1.0,1.0,3.0,10.0,2006.0,19.76,23.43
602310.08,865.0,1.0,2.0,1.0,1.0,1980.0,33.15,20.49
643200.79,401.0,1.0,1.0,2.0,9.0,1981.0,28.74,23.87
510566.06,682.0,1.0,1.0,1.0,1.0,1987.0,15.66,16.06
512574.62,567.0,1.0,1.0,3.0,4.0,2009.0,32.82,27.43
596088.65,587.0,1.0,1.0,4.0,5.0,1980.0,26.55,23.56
457989.07,746.0,1.0,1.0,1.0,10.0,1994.0,26.93,15.58
563478.06,625.0,1.0,1.0,4.0,9.0,1985.0,24.02,19.63
666584.76,669.0,1.0,1.0,2.0,10.0,1975.0,25.02,9.06
547569.7,570.0,1.0,1.0,4.0,1.0,1994.0,33.51,21.53
538511.07,416.0,1.0,1.0,1.0,4.0,2008.0,31.5,6.95
502268.15,537.0,1.0,1.0,2.0,10.0,1978.0,22.45,16.94
522511.65,740.0,1.0,1.0,2.0,1.0,1986.0,32.52,21.4
533212.45,649.0,2.0,1.0,2.0,8.0,1983.0,27.95,27.2
502633.85,730.0,1.0,1.0,1.0,1.0,1993.0,27.39,31.17
459761.71,645.0,1.0,1.0,3.0,10.0,1996.0,35.51,22.63
462787.47,582.0,1.0,1.0,3.0,10.0,1971.0,26.21,19.42
440774.45,649.0,1.0,1.0,2.0,10.0,1986.0,30.16,17.68
532227.39,501.0,1.0,1.0,4.0,2.0,2005.0,31.18,27.76
459638.26,528.0,1.0,1.0,1.0,1.0,2001.0,26.56,19.08
442384.63,666.0,1.0,1.0,3.0,10.0,1978.0,31.46,21.47
545402.84,716.0,1.0,1.0,2.0,1.0,1998.0,29.36,20.94
479982.96,665.0,1.0,1.0,4.0,2.0,1978.0,30.9,17.68
402149.44,866.0,1.0,1.0,2.0,10.0,1978.0,23.03,18.05
527032.35,526.0,1.0,1.0,2.0,6.0,1994.0,24.84,14.92
579315.59,652.0,1.0,1.0,4.0,10.0,1993.0,24.86,14.23
540538.78,691.0,1.0,1.0,1.0,5.0,1975.0,29.02,23.48
494241.05,725.0,1.0,1.0,4.0,10.0,1987.0,20.18,27.08
514381.64,591.0,1.0,1.0,1.0,8.0,1998.0,23.08,22.62
593343.36,564.0,1.0,1.0,3.0,10.0,1994.0,24.34,11.43
410375.5,701.0,1.0,1.0,2.0,6.0,1979.0,31.87,17.52
492476.08,819.0,1.0,1.0,3.0,1.0,2001.0,22.12,18.89
412428.65,281.0,1.0,1.0,1.0,1.0,1982.0,33.12,17.71
443831.11,723.0,1.0,2.0,4.0,8.0,1992.0,28.62,27.71
477936.66,848.0,1.0,1.0,4.0,3.0,1978.0,31.42,24.17
676076.7,621.0,1.0,2.0,2.0,6.0,1990.0,29.25,18.18
505174.41,893.0,1.0,1.0,4.0,10.0,1973.0,30.99,20.01
489398.05,734.0,1.0,1.0,4.0,1.0,1984.0,23.08,14.85
588583.73,557.0,1.0,2.0,3.0,2.0,2000.0,31.71,13.03
580822.18,735.0,1.0,2.0,1.0,6.0,1984.0,25.81,23.82
413325.84,484.0,1.0,2.0,1.0,10.0,1972.0,24.1,24.2
569924.64,677.0,1.0,1.0,3.0,2.0,1972.0,17.14,22.41
404069.0,756.0,1.0,1.0,1.0,1.0,1998.0,33.01,23.49
559053.36,714.0,1.0,1.0,2.0,7.0,2008.0,34.26,17.83
574265.98,581.0,1.0,1.0,4.0,2.0,1984.0,24.92,6.97
576621.49,722.0,1.0,1.0,2.0,10.0,1978.0,35.22,12.38
577858.62,495.0,1.0,1.0,1.0,4.0,1988.0,32.31,25.31
469507.9,557.0,1.0,1.0,4.0,10.0,1998.0,27.19,22.89
716400.06,671.0,1.0,2.0,2.0,6.0,1989.0,30.32,25.75
475534.36,659.0,2.0,1.0,2.0,9.0,1985.0,26.8,23.29
474008.92,694.0,1.0,1.0,1.0,10.0,1972.0,31.51,19.99
534439.53,449.0,1.0,1.0,3.0,9.0,1984.0,20.27,19.03
533863.96,479.0,1.0,1.0,1.0,10.0,1999.0,28.89,29.12
590485.72,802.0,1.0,1.0,3.0,2.0,1993.0,31.76,23.9
382418.83,329.0,1.0,1.0,2.0,6.0,2007.0,17.8,20.91
474529.83,684.0,1.0,2.0,1.0,10.0,1987.0,24.47,13.12
489511.76,659.0,1.0,1.0,3.0,1.0,1987.0,37.23,9.84
533521.99,737.0,1.0,1.0,3.0,2.0,1999.0,26.69,19.54
592787.14,458.0,1.0,2.0,4.0,5.0,2004.0,24.53,24.84
535329.56,507.0,1.0,1.0,1.0,3.0,1985.0,23.03,15.02
482112.82,747.0,1.0,1.0,2.0,1.0,1983.0,20.32,14.76
460091.81,403.0,1.0,1.0,4.0,5.0,2003.0,29.28,21.8
550847.78,558.0,1.0,1.0,3.0,2.0,1990.0,26.76,14.02
425513.83,523.0,1.0,1.0,4.0,3.0,1998.0,34.47,20.45
408619.52,770.0,1.0,1.0,3.0,1.0,1975.0,24.82,16.76
506067.94,638.0,1.0,1.0,2.0,2.0,1986.0,21.92,17.08
604708.39,608.0,1.0,1.0,1.0,10.0,1982.0,27.64,19.22
590853.44,801.0,1.0,1.0,1.0,1.0,2003.0,34.62,18.63
572074.66,954.0,1.0,1.0,4.0,7.0,1990.0,25.58,27.84
380501.48,741.0,1.0,1.0,4.0,10.0,1975.0,24.99,17.78
430024.21,692.0,1.0,1.0,2.0,10.0,2002.0,37.63,18.87
474491.11,441.0,1.0,1.0,2.0,6.0,2002.0,29.0,24.96
508230.93,507.0,1.0,1.0,4.0,6.0,1992.0,32.83,11.51
535349.1,812.0,1.0,1.0,4.0,1.0,1977.0,29.28,19.7
515188.11,826.0,1.0,1.0,2.0,1.0,1986.0,34.84,26.07
476948.59,468.0,1.0,1.0,4.0,10.0,1986.0,26.56,11.96
503012.67,534.0,1.0,1.0,3.0,2.0,2009.0,29.99,13.96
449812.86,807.0,1.0,1.0,1.0,10.0,1981.0,29.66,23.85
625127.9,649.0,1.0,1.0,1.0,2.0,1991.0,40.51,16.2
506326.5,864.0,1.0,1.0,3.0,3.0,1979.0,27.99,21.02
547818.51,938.0,1.0,1.0,2.0,1.0,2002.0,28.87,13.85
537393.15,679.0,1.0,1.0,4.0,1.0,1993.0,34.07,17.4
412942.17,676.0,1.0,1.0,1.0,1.0,1989.0,42.38,11.66
556998.65,615.0,1.0,1.0,2.0,5.0,1977.0,35.44,9.98
612206.35,1022.0,2.0,1.0,2.0,10.0,2009.0,10.6,2.94
669151.02,976.0,2.0,1.0,1.0,9.0,1981.0,17.99,15.65
742375.05,1105.0,2.0,2.0,4.0,5.0,1987.0,9.98,14.79
547579.16,889.0,2.0,1.0,1.0,10.0,1996.0,21.63,11.74
677106.39,974.0,1.0,1.0,2.0,2.0,1991.0,12.32,9.04
478790.96,721.0,1.0,2.0,2.0,6.0,1994.0,13.0,3.42
659645.83,960.0,1.0,2.0,1.0,1.0,1985.0,16.14,5.06
633619.76,701.0,2.0,2.0,1.0,4.0,1986.0,14.09,3.48
703681.89,1050.0,2.0,1.0,3.0,7.0,1978.0,13.22,9.5
615708.31,1042.0,1.0,1.0,1.0,10.0,1976.0,8.58,6.09
710999.62,951.0,3.0,1.0,3.0,5.0,1988.0,14.19,8.19
626221.61,793.0,1.0,1.0,3.0,2.0,1979.0,9.91,12.94
561017.27,1139.0,2.0,1.0,1.0,3.0,2014.0,24.1,10.42
601271.85,1079.0,2.0,2.0,2.0,9.0,1991.0,21.38,10.9
567608.85,957.0,2.0,2.0,4.0,8.0,1982.0,15.22,8.83
600611.31,458.0,1.0,1.0,2.0,6.0,1997.0,0.66,9.06
560768.58,1152.0,1.0,1.0,2.0,5.0,2004.0,12.94,12.8
578819.25,538.0,2.0,1.0,3.0,10.0,2014.0,19.79,10.37
682679.87,722.0,2.0,2.0,2.0,3.0,1990.0,11.28,17.97
528843.41,737.0,2.0,1.0,3.0,10.0,1978.0,14.83,21.52
527321.6,884.0,1.0,2.0,1.0,10.0,2000.0,20.83,11.95
601678.0,1017.0,1.0,1.0,1.0,2.0,1990.0,13.63,6.04
612328.35,668.0,2.0,2.0,1.0,10.0,1982.0,8.1,6.48
625758.96,1038.0,2.0,2.0,1.0,1.0,1995.0,19.65,13.21
573242.01,1022.0,2.0,1.0,1.0,9.0,1983.0,19.02,13.51
572397.28,1275.0,2.0,2.0,3.0,2.0,1989.0,22.01,8.46
607912.65,1043.0,1.0,2.0,3.0,2.0,1983.0,8.47,9.11
585529.35,376.0,2.0,2.0,2.0,9.0,1997.0,20.09,12.51
540518.16,980.0,1.0,1.0,2.0,10.0,2014.0,15.48,8.21
461919.95,814.0,1.0,2.0,1.0,10.0,2007.0,12.73,10.81
640294.88,966.0,2.0,2.0,1.0,7.0,1987.0,15.28,16.97
557068.57,695.0,2.0,3.0,3.0,2.0,2003.0,16.44,19.68
620615.07,962.0,1.0,1.0,2.0,10.0,1985.0,8.46,3.63
602173.31,838.0,2.0,2.0,2.0,3.0,1984.0,12.4,16.41
495345.51,910.0,1.0,1.0,4.0,8.0,2012.0,14.39,7.94
620748.41,735.0,2.0,1.0,3.0,7.0,1997.0,14.5,20.14
651824.34,837.0,2.0,1.0,2.0,9.0,2010.0,22.55,7.0
487128.46,760.0,1.0,1.0,3.0,3.0,1976.0,8.23,14.14
567176.46,989.0,2.0,2.0,1.0,3.0,1996.0,16.12,11.85
486304.31,525.0,2.0,2.0,4.0,8.0,1990.0,17.19,9.81
637515.28,1318.0,1.0,1.0,1.0,7.0,2001.0,22.93,10.91
587616.76,1004.0,2.0,2.0,1.0,4.0,1998.0,13.2,14.22
684697.36,1173.0,1.0,2.0,2.0,9.0,2001.0,22.55,15.27
565509.21,724.0,2.0,1.0,4.0,2.0,2005.0,10.7,16.9
709952.44,846.0,1.0,1.0,2.0,10.0,1994.0,11.78,9.82
595675.39,854.0,1.0,1.0,2.0,10.0,1987.0,8.22,9.82
659128.53,1067.0,1.0,1.0,1.0,10.0,2002.0,17.74,11.87
582058.58,1183.0,1.0,1.0,1.0,8.0,2004.0,9.35,17.5
578871.85,1206.0,1.0,1.0,4.0,6.0,2014.0,13.35,17.81
650963.65,566.0,1.0,2.0,4.0,10.0,1991.0,11.51,2.77
512578.55,831.0,2.0,1.0,4.0,10.0,2014.0,21.59,4.78
700893.96,990.0,1.0,2.0,3.0,5.0,1985.0,20.12,4.15
639477.65,867.0,2.0,2.0,2.0,10.0,1976.0,13.49,9.34
568389.46,990.0,1.0,2.0,2.0,2.0,1994.0,9.75,23.6
580211.97,749.0,2.0,2.0,2.0,6.0,1978.0,18.13,14.72
643293.27,734.0,1.0,1.0,2.0,10.0,1983.0,21.97,0.53
619993.09,1036.0,1.0,1.0,2.0,1.0,1984.0,12.55,13.03
488231.3,967.0,3.0,1.0,1.0,5.0,1998.0,24.59,13.6
584745.25,1005.0,1.0,2.0,1.0,10.0,2013.0,19.98,13.14
712226.95,857.0,2.0,3.0,4.0,4.0,1998.0,16.18,4.6
676629.35,722.0,2.0,2.0,2.0,4.0,1976.0,21.54,8.95
655204.23,1094.0,1.0,1.0,2.0,4.0,1989.0,0.72,14.2
604023.21,849.0,2.0,2.0,2.0,10.0,2010.0,15.08,1.02
582245.19,1063.0,2.0,2.0,2.0,10.0,2001.0,14.14,1.73
725950.48,1151.0,1.0,1.0,3.0,10.0,1987.0,15.6,12.57
578681.25,679.0,1.0,1.0,1.0,4.0,1996.0,17.54,5.58
522396.65,614.0,2.0,2.0,2.0,10.0,2006.0,9.64,6.04
532919.86,1003.0,1.0,2.0,2.0,10.0,2001.0,19.26,13.19
529834.68,1044.0,1.0,1.0,3.0,5.0,2013.0,15.13,5.68
655615.1,1263.0,2.0,2.0,4.0,10.0,2007.0,15.84,12.98
574796.03,895.0,2.0,2.0,4.0,10.0,1978.0,13.2,12.21
556529.04,832.0,1.0,2.0,3.0,10.0,1992.0,16.61,7.86
685457.99,882.0,2.0,2.0,1.0,7.0,2004.0,24.24,10.49
641137.87,1162.0,2.0,2.0,1.0,7.0,2012.0,13.09,13.13
581242.0,688.0,1.0,2.0,1.0,3.0,1983.0,23.28,13.73
656498.74,876.0,1.0,2.0,3.0,10.0,2006.0,9.82,4.52
688041.32,845.0,2.0,1.0,1.0,10.0,2009.0,19.73,15.32
540508.32,1308.0,1.0,2.0,3.0,10.0,1982.0,15.64,11.54
667686.72,1145.0,1.0,1.0,4.0,10.0,1999.0,7.0,5.2
690217.41,1037.0,1.0,1.0,1.0,10.0,2007.0,16.56,9.38
642089.34,354.0,1.0,2.0,2.0,10.0,2001.0,15.12,4.7
588460.92,1044.0,2.0,1.0,1.0,1.0,1990.0,14.12,0.59
653154.65,986.0,2.0,2.0,4.0,3.0,1991.0,5.98,12.18
522536.64,951.0,1.0,1.0,4.0,10.0,1990.0,23.75,7.14
576983.83,700.0,2.0,2.0,4.0,1.0,1990.0,25.22,9.38
699868.29,727.0,1.0,1.0,3.0,10.0,2002.0,18.17,11.46
591848.09,731.0,1.0,1.0,1.0,10.0,2000.0,7.85,6.59
539223.44,755.0,2.0,1.0,3.0,4.0,2013.0,23.08,10.46
534052.01,889.0,2.0,2.0,2.0,10.0,2000.0,22.03,2.47
520597.45,568.0,1.0,1.0,1.0,10.0,1993.0,18.18,1.98
617418.82,970.0,1.0,2.0,1.0,6.0,1989.0,15.65,12.8
679643.11,1211.0,1.0,2.0,1.0,10.0,1996.0,3.14,4.91
629393.88,887.0,2.0,1.0,2.0,6.0,1976.0,15.27,3.0
600703.77,886.0,1.0,2.0,3.0,10.0,2004.0,18.54,10.52
520549.44,609.0,2.0,2.0,1.0,6.0,1989.0,18.1,6.16
606322.04,805.0,2.0,1.0,1.0,10.0,1994.0,16.06,7.8
564332.46,800.0,2.0,2.0,2.0,10.0,2009.0,18.29,7.89
460599.25,1401.0,2.0,2.0,2.0,10.0,2006.0,18.62,6.35
686475.89,607.0,1.0,2.0,1.0,10.0,2000.0,20.8,10.29
846269.46,1031.0,2.0,2.0,3.0,2.0,1995.0,20.56,12.07
533087.54,1233.0,1.0,1.0,2.0,10.0,1991.0,7.74,5.63
765873.24,909.0,2.0,2.0,2.0,2.0,2009.0,14.22,8.18
615992.23,970.0,1.0,1.0,1.0,1.0,2013.0,15.05,9.36
673637.41,1169.0,2.0,2.0,3.0,3.0,2002.0,12.83,1.83
553782.94,761.0,2.0,2.0,4.0,7.0,2002.0,16.46,8.94
728691.33,985.0,1.0,1.0,4.0,10.0,2002.0,23.82,6.52
657325.19,949.0,1.0,2.0,2.0,10.0,2014.0,13.63,11.34
679941.81,1123.0,2.0,1.0,2.0,4.0,2009.0,23.57,14.83
751956.49,991.0,1.0,1.0,2.0,10.0,2000.0,19.15,0.5
671868.63,1150.0,2.0,1.0,3.0,8.0,2002.0,18.53,2.4
610495.65,948.0,1.0,2.0,2.0,10.0,1999.0,12.08,7.88
526264.96,813.0,1.0,1.0,1.0,6.0,1996.0,6.67,14.76
637447.22,1091.0,1.0,2.0,1.0,8.0,1998.0,19.54,6.7
675592.77,947.0,2.0,1.0,3.0,6.0,1989.0,22.39,5.85
698125.97,963.0,1.0,2.0,4.0,10.0,2012.0,16.14,6.8
645622.92,1090.0,1.0,1.0,4.0,7.0,1981.0,12.03,10.04
711546.81,637.0,1.0,1.0,1.0,10.0,2003.0,18.22,12.93
549652.71,1392.0,1.0,1.0,2.0,10.0,1994.0,18.23,9.63
560080.32,1072.0,1.0,1.0,2.0,7.0,2006.0,16.37,15.04
626459.96,1060.0,2.0,2.0,2.0,1.0,2006.0,21.25,0.1
640994.07,999.0,1.0,2.0,1.0,3.0,2009.0,18.33,2.1
709929.93,900.0,2.0,1.0,4.0,10.0,2008.0,15.98,0.1
707785.13,1259.0,1.0,2.0,1.0,7.0,1978.0,17.34,9.69
607024.43,1214.0,1.0,1.0,1.0,10.0,2006.0,25.26,8.54
650273.34,1224.0,2.0,1.0,2.0,10.0,2005.0,15.23,9.91
492193.23,678.0,2.0,1.0,2.0,10.0,1979.0,15.54,13.79
592938.68,643.0,1.0,2.0,3.0,9.0,1984.0,21.9,18.28
698258.66,860.0,2.0,2.0,2.0,2.0,1979.0,17.8,10.48
667510.62,1096.0,1.0,1.0,2.0,10.0,1987.0,14.0,7.34
588670.69,956.0,2.0,2.0,1.0,10.0,1990.0,18.07,0.42
739280.14,1050.0,1.0,2.0,3.0,7.0,1989.0,0.1,24.55
604114.49,682.0,2.0,2.0,4.0,10.0,2015.0,9.68,18.47
669400.33,937.0,2.0,2.0,2.0,3.0,2010.0,14.3,0.1
686573.81,1034.0,2.0,2.0,3.0,5.0,2008.0,18.67,13.33
622352.15,762.0,1.0,1.0,3.0,7.0,2006.0,0.73,12.58
690369.95,1073.0,2.0,1.0,2.0,10.0,1991.0,10.33,7.69
604186.68,1054.0,1.0,2.0,1.0,10.0,1976.0,9.76,8.21
616163.82,700.0,2.0,2.0,2.0,3.0,1989.0,12.27,9.1
688131.52,898.0,1.0,2.0,1.0,10.0,1993.0,25.24,10.13
657084.39,823.0,1.0,2.0,2.0,10.0,2003.0,14.26,9.28
510527.86,984.0,2.0,1.0,3.0,1.0,1984.0,12.06,11.51
511915.62,867.0,1.0,1.0,2.0,1.0,1979.0,3.64,15.25
619383.94,576.0,2.0,2.0,1.0,4.0,1994.0,17.08,9.09
767774.84,809.0,1.0,2.0,1.0,10.0,2014.0,9.47,11.98
597902.13,681.0,2.0,1.0,3.0,10.0,1986.0,11.3,7.9
639060.22,918.0,2.0,2.0,4.0,9.0,1975.0,16.42,12.79
512747.16,946.0,1.0,2.0,4.0,8.0,1989.0,19.64,15.51
572751.71,998.0,1.0,2.0,4.0,4.0,1998.0,13.04,7.93
603874.3,591.0,2.0,2.0,2.0,2.0,1993.0,14.85,5.27
727886.56,921.0,1.0,1.0,1.0,10.0,2014.0,17.95,11.81
573570.23,730.0,2.0,1.0,2.0,2.0,1991.0,24.49,12.56
570932.39,828.0,2.0,1.0,2.0,6.0,2013.0,13.84,12.26
495129.61,987.0,2.0,2.0,2.0,2.0,2008.0,14.84,10.28
608696.67,838.0,2.0,2.0,1.0,10.0,1986.0,13.75,10.48
607749.55,900.0,2.0,1.0,2.0,8.0,1983.0,13.76,10.66
512724.14,1033.0,2.0,1.0,3.0,10.0,2009.0,12.75,12.23
514422.06,757.0,2.0,2.0,4.0,5.0,1996.0,21.29,15.63
534553.26,947.0,2.0,1.0,1.0,1.0,1984.0,18.1,8.96
621356.68,1188.0,1.0,1.0,4.0,10.0,1984.0,14.28,7.49
685035.39,879.0,1.0,2.0,2.0,10.0,2007.0,9.46,16.87
493289.15,630.0,3.0,1.0,2.0,2.0,1986.0,21.82,13.42
645576.24,575.0,1.0,2.0,3.0,10.0,2014.0,11.12,12.25
643586.1,952.0,1.0,1.0,2.0,10.0,1993.0,8.82,8.01
608181.86,690.0,2.0,1.0,4.0,10.0,1980.0,21.09,9.35
607501.58,731.0,1.0,2.0,1.0,6.0,1998.0,13.82,11.41
715305.19,744.0,2.0,1.0,1.0,10.0,1982.0,4.58,8.21
531485.47,698.0,1.0,1.0,2.0,10.0,2014.0,22.72,8.3
698184.5,964.0,1.0,2.0,1.0,10.0,1977.0,17.92,7.21
597374.86,649.0,2.0,2.0,1.0,10.0,1986.0,18.92,11.54
730275.49,1244.0,1.0,2.0,4.0,4.0,2004.0,20.84,5.43
700279.15,881.0,3.0,1.0,1.0,10.0,2000.0,15.75,3.74
616874.23,767.0,2.0,1.0,3.0,10.0,1984.0,4.13,3.46
506272.33,962.0,1.0,1.0,4.0,10.0,1986.0,18.91,6.66
600458.25,1336.0,1.0,1.0,1.0,10.0,2004.0,13.22,15.02
667785.6,759.0,2.0,1.0,4.0,10.0,2014.0,21.54,5.85
699262.4,1305.0,1.0,2.0,2.0,5.0,1982.0,15.57,16.12
644794.47,1067.0,1.0,2.0,1.0,1.0,1990.0,11.65,9.03
657434.85,714.0,2.0,1.0,2.0,6.0,1982.0,10.78,15.3
697123.87,708.0,1.0,1.0,3.0,10.0,1980.0,12.7,7.57
555381.78,848.0,2.0,1.0,2.0,9.0,1976.0,17.34,4.98
638659.41,1179.0,1.0,1.0,1.0,6.0,1984.0,21.22,0.57
536850.64,838.0,1.0,2.0,4.0,10.0,1985.0,11.29,14.21
523591.82,853.0,1.0,1.0,4.0,10.0,1990.0,9.1,5.93
508639.01,883.0,2.0,1.0,1.0,8.0,2014.0,19.74,11.09
602330.63,885.0,2.0,2.0,1.0,6.0,2011.0,15.14,10.44
606232.43,908.0,2.0,1.0,1.0,10.0,2003.0,11.49,9.66
564541.54,686.0,1.0,1.0,1.0,5.0,1998.0,14.75,5.27
676405.63,1057.0,1.0,2.0,4.0,7.0,2002.0,11.9,12.83
626203.12,802.0,2.0,1.0,1.0,7.0,1982.0,18.5,11.24
742576.55,961.0,1.0,1.0,4.0,10.0,1986.0,9.34,13.78
756959.32,1124.0,2.0,1.0,1.0,10.0,1979.0,11.4,10.82
627691.38,721.0,2.0,2.0,2.0,10.0,2000.0,15.62,9.92
704824.26,1567.0,1.0,2.0,1.0,3.0,1981.0,9.65,11.87
630898.73,786.0,1.0,2.0,2.0,1.0,1977.0,17.77,2.74
442137.26,1071.0,1.0,2.0,1.0,4.0,1986.0,3.69,10.2
648808.71,872.0,3.0,2.0,2.0,10.0,1993.0,19.63,5.56
673540.72,1139.0,2.0,1.0,3.0,5.0,1989.0,17.5,6.54
590889.98,739.0,2.0,2.0,4.0,1.0,1996.0,21.9,13.93
615190.68,946.0,1.0,1.0,3.0,10.0,1987.0,21.35,8.22
640764.79,929.0,1.0,2.0,1.0,10.0,1995.0,12.28,4.94
656401.68,964.0,2.0,1.0,2.0,3.0,1976.0,14.24,9.78
579351.68,863.0,1.0,2.0,4.0,10.0,1980.0,17.77,7.28
537280.95,782.0,2.0,2.0,1.0,10.0,2014.0,3.66,8.22
689747.39,765.0,2.0,2.0,2.0,10.0,1979.0,15.27,14.47
661136.06,1151.0,2.0,1.0,3.0,10.0,1998.0,21.39,11.66
672098.95,846.0,1.0,2.0,4.0,10.0,2006.0,25.41,11.07
763398.66,857.0,2.0,2.0,4.0,3.0,2009.0,12.75,7.59
645074.58,895.0,1.0,1.0,2.0,7.0,1976.0,10.56,8.4
562288.06,927.0,1.0,1.0,1.0,3.0,1985.0,16.4,3.64
641940.86,778.0,2.0,2.0,4.0,8.0,2008.0,19.9,9.15
687579.73,915.0,1.0,2.0,1.0,5.0,1994.0,12.09,7.73
498965.17,925.0,1.0,1.0,1.0,9.0,2004.0,11.57,15.72
695007.41,949.0,1.0,2.0,1.0,10.0,2008.0,15.06,8.76
542394.87,698.0,2.0,1.0,3.0,6.0,2012.0,15.14,11.26
646882.31,1031.0,2.0,2.0,2.0,6.0,1995.0,16.8,5.56
646655.06,1218.0,1.0,1.0,1.0,1.0,1993.0,16.99,6.37
737580.27,834.0,2.0,2.0,1.0,1.0,2008.0,12.75,5.61
609094.24,1137.0,1.0,2.0,2.0,3.0,1983.0,20.31,21.35
591019.18,674.0,1.0,1.0,4.0,6.0,1980.0,13.82,14.88
638699.65,817.0,2.0,1.0,4.0,3.0,2014.0,9.53,10.57
596852.14,792.0,1.0,1.0,2.0,10.0,1980.0,5.85,21.11
672864.29,957.0,2.0,2.0,2.0,8.0,2003.0,10.08,10.56
721691.46,870.0,2.0,2.0,1.0,10.0,2002.0,6.01,17.49
587204.66,1271.0,1.0,1.0,3.0,9.0,1991.0,9.6,4.01
748745.17,1289.0,2.0,1.0,4.0,10.0,2003.0,8.7,12.51
690884.5,271.0,1.0,1.0,4.0,10.0,1983.0,16.79,12.78
576871.62,1021.0,2.0,2.0,4.0,4.0,2004.0,22.45,9.39
731035.76,1013.0,2.0,1.0,2.0,6.0,1978.0,16.4,11.73
622829.92,704.0,2.0,1.0,4.0,9.0,1979.0,18.79,9.99
690726.75,935.0,1.0,1.0,4.0,5.0,1999.0,2.58,4.3
543710.95,642.0,2.0,1.0,3.0,10.0,1987.0,15.43,6.59
704118.42,698.0,1.0,2.0,4.0,7.0,1997.0,24.49,9.99
666218.14,965.0,1.0,3.0,1.0,1.0,1990.0,10.45,10.9
659304.69,1128.0,1.0,2.0,3.0,3.0,1989.0,24.34,15.48
593308.63,753.0,1.0,2.0,4.0,9.0,1994.0,9.76,6.04
562720.89,1306.0,2.0,2.0,2.0,10.0,2000.0,12.59,4.25
611090.78,1077.0,2.0,2.0,4.0,9.0,2000.0,15.85,0.1
498230.26,1163.0,2.0,1.0,3.0,9.0,1976.0,18.49,15.17
617875.54,1151.0,2.0,2.0,1.0,7.0,1980.0,16.37,11.62
503993.21,863.0,2.0,2.0,4.0,2.0,1984.0,12.48,10.5
561550.08,850.0,1.0,2.0,4.0,5.0,2000.0,17.04,16.88
710707.81,974.0,2.0,1.0,1.0,10.0,2008.0,12.31,8.11
556071.79,659.0,3.0,1.0,4.0,1.0,2002.0,13.24,17.84
585159.29,724.0,1.0,2.0,3.0,1.0,1986.0,16.54,14.22
591693.85,988.0,1.0,1.0,2.0,1.0,1989.0,19.2,6.24
547478.93,680.0,1.0,2.0,2.0,4.0,2011.0,21.01,10.56
519950.26,1019.0,1.0,1.0,2.0,9.0,1995.0,12.14,11.99
580443.59,727.0,2.0,2.0,3.0,10.0,2007.0,16.37,5.01
570568.47,956.0,2.0,2.0,2.0,4.0,2006.0,25.4,0.2
626391.07,954.0,1.0,2.0,4.0,10.0,2009.0,10.91,4.55
654219.94,488.0,1.0,2.0,4.0,10.0,2002.0,14.76,12.32
557089.79,844.0,1.0,1.0,4.0,10.0,2007.0,14.28,6.26
685099.7,707.0,2.0,2.0,1.0,8.0,1976.0,8.58,0.1
561920.74,370.0,1.0,1.0,4.0,10.0,1979.0,18.46,14.26
680064.88,867.0,3.0,1.0,3.0,6.0,1992.0,19.33,16.8
505755.28,1052.0,2.0,1.0,2.0,5.0,2014.0,13.24,4.28
629303.24,881.0,2.0,2.0,4.0,4.0,1988.0,19.96,16.39
465846.02,1076.0,2.0,1.0,2.0,1.0,1980.0,20.41,19.66
647005.01,679.0,1.0,1.0,1.0,10.0,1985.0,9.51,9.38
661640.3,1093.0,2.0,2.0,3.0,7.0,1976.0,9.96,16.96
684993.88,696.0,2.0,1.0,4.0,8.0,1999.0,12.88,20.31
584866.44,1150.0,2.0,1.0,4.0,9.0,2013.0,11.38,14.86
761011.41,610.0,2.0,2.0,1.0,1.0,1984.0,12.53,1.35
614911.92,572.0,2.0,1.0,3.0,9.0,2004.0,12.22,15.22
681971.69,888.0,1.0,1.0,3.0,2.0,1993.0,8.22,8.28
684738.95,1394.0,2.0,1.0,3.0,7.0,2005.0,15.7,9.49
708956.51,1090.0,2.0,1.0,1.0,10.0,1981.0,15.21,2.64
561730.34,798.0,2.0,1.0,2.0,10.0,1982.0,19.04,11.57
601275.6,692.0,1.0,2.0,1.0,2.0,1996.0,18.28,13.47
717117.16,1041.0,1.0,1.0,3.0,10.0,1978.0,16.69,12.39
563543.75,780.0,1.0,2.0,2.0,10.0,1980.0,15.54,13.72
544248.19,601.0,1.0,2.0,1.0,7.0,1986.0,11.81,4.06
754907.33,878.0,2.0,1.0,2.0,10.0,1976.0,18.42,11.96
569716.83,823.0,2.0,1.0,1.0,4.0,1984.0,12.4,6.74
595275.04,680.0,2.0,1.0,2.0,10.0,1984.0,10.95,11.78
